logfc	mating
3.386140269	rt_E_virgin
3.393453047	rt_E_virgin
3.398317055	rt_E_virgin
3.434697245	rt_E_virgin
3.445160879	rt_E_virgin
3.446483183	rt_E_virgin
3.499585549	rt_E_virgin
3.577547295	rt_E_virgin
3.580616195	rt_E_virgin
3.595961681	rt_E_virgin
3.656282835	rt_E_virgin
3.662834369	rt_E_virgin
3.690664315	rt_E_virgin
3.702507408	rt_E_virgin
3.708212631	rt_E_virgin
3.7899873	rt_E_virgin
3.815489291	rt_E_virgin
3.828471514	rt_E_virgin
3.869923599	rt_E_virgin
3.876872567	rt_E_virgin
3.920515028	rt_E_virgin
4.010665959	rt_E_virgin
4.01493764	rt_E_virgin
4.119718177	rt_E_virgin
4.167667402	rt_E_virgin
4.20635233	rt_E_virgin
4.21093526	rt_E_virgin
4.303356665	rt_E_virgin
4.38966877	rt_E_virgin
4.409608116	rt_E_virgin
4.572061632	rt_E_virgin
4.572139852	rt_E_virgin
4.618472299	rt_E_virgin
4.652479441	rt_E_virgin
4.675390329	rt_E_virgin
4.708307862	rt_E_virgin
4.752807793	rt_E_virgin
4.761312811	rt_E_virgin
4.773637873	rt_E_virgin
4.78822983	rt_E_virgin
4.790271824	rt_E_virgin
4.837219319	rt_E_virgin
4.928246104	rt_E_virgin
5.032180983	rt_E_virgin
5.048252237	rt_E_virgin
5.057794072	rt_E_virgin
5.070149153	rt_E_virgin
5.468948838	rt_E_virgin
5.489447117	rt_E_virgin
5.531726997	rt_E_virgin
5.548107908	rt_E_virgin
5.555426428	rt_E_virgin
5.717404696	rt_E_virgin
5.7316015	rt_E_virgin
6.114081604	rt_E_virgin
6.136487565	rt_E_virgin
6.35320742	rt_E_virgin
6.506121164	rt_E_virgin
6.838158565	rt_E_virgin
7.017175729	rt_E_virgin
8.83796615	rt_E_virgin
9.228397577	rt_E_virgin
-8.489124089	rt_M_mated
-8.449090528	rt_M_mated
-7.434842419	rt_M_mated
-7.382391108	rt_M_mated
-7.319115957	rt_M_mated
-7.286387034	rt_M_mated
-7.075682431	rt_M_mated
-7.042413626	rt_M_mated
-7.020010469	rt_M_mated
-6.997880304	rt_M_mated
-6.947229384	rt_M_mated
-6.856355877	rt_M_mated
-6.732600162	rt_M_mated
-6.535635357	rt_M_mated
-6.516516646	rt_M_mated
-6.500688183	rt_M_mated
-6.387046154	rt_M_mated
-6.372742392	rt_M_mated
-6.33563353	rt_M_mated
-6.294396768	rt_M_mated
-5.987668051	rt_M_mated
-5.882799198	rt_M_mated
-5.874478781	rt_M_mated
-5.846288309	rt_M_mated
-5.627375701	rt_M_mated
-5.5461821	rt_M_mated
-5.53016849	rt_M_mated
-5.43684467	rt_M_mated
-5.433992032	rt_M_mated
-5.41326728	rt_M_mated
-5.393831136	rt_M_mated
-5.384439737	rt_M_mated
-5.241035519	rt_M_mated
-5.144865937	rt_M_mated
-5.034469388	rt_M_mated
-4.996455847	rt_M_mated
-4.907224652	rt_M_mated
-4.887022716	rt_M_mated
-4.86806669	rt_M_mated
-4.82641439	rt_M_mated
-4.806927972	rt_M_mated
-4.750823533	rt_M_mated
-4.712698519	rt_M_mated
-4.691340347	rt_M_mated
-4.687408587	rt_M_mated
-4.654476541	rt_M_mated
-4.570042855	rt_M_mated
-4.461513504	rt_M_mated
-4.408255733	rt_M_mated
-4.355450267	rt_M_mated
