logfc	mating
-1.899424935	rt_3Efem_x_Mmale
-1.885956922	rt_3Efem_x_Mmale
-1.88557268	rt_3Efem_x_Mmale
-1.881874654	rt_3Efem_x_Mmale
-1.881373792	rt_3Efem_x_Mmale
-1.878154953	rt_3Efem_x_Mmale
-1.866800065	rt_3Efem_x_Mmale
-1.866540281	rt_3Efem_x_Mmale
-1.864181335	rt_3Efem_x_Mmale
-1.863843601	rt_3Efem_x_Mmale
-1.857515479	rt_3Efem_x_Mmale
-1.852602043	rt_3Efem_x_Mmale
-1.84695113	rt_3Efem_x_Mmale
-1.840786915	rt_3Efem_x_Mmale
-1.833152517	rt_3Efem_x_Mmale
-1.829574767	rt_3Efem_x_Mmale
-1.825399585	rt_3Efem_x_Mmale
-1.821728308	rt_3Efem_x_Mmale
-1.813666334	rt_3Efem_x_Mmale
-1.807430177	rt_3Efem_x_Mmale
-1.803510137	rt_3Efem_x_Mmale
-1.8004133	rt_3Efem_x_Mmale
-1.780837327	rt_3Efem_x_Mmale
-1.777606092	rt_3Efem_x_Mmale
-1.777168148	rt_3Efem_x_Mmale
-1.774116885	rt_3Efem_x_Mmale
-1.772161984	rt_3Efem_x_Mmale
-1.768881911	rt_3Efem_x_Mmale
-1.768542312	rt_3Efem_x_Mmale
-1.764560723	rt_3Efem_x_Mmale
-1.757644864	rt_3Efem_x_Mmale
-1.756838381	rt_3Efem_x_Mmale
-1.754522644	rt_3Efem_x_Mmale
-1.748745696	rt_3Efem_x_Mmale
-1.746905602	rt_3Efem_x_Mmale
-1.738236074	rt_3Efem_x_Mmale
-1.736826081	rt_3Efem_x_Mmale
-1.736173025	rt_3Efem_x_Mmale
-1.729862625	rt_3Efem_x_Mmale
-1.713045431	rt_3Efem_x_Mmale
-1.710183305	rt_3Efem_x_Mmale
-1.706524284	rt_3Efem_x_Mmale
-1.706213517	rt_3Efem_x_Mmale
-1.701746771	rt_3Efem_x_Mmale
-1.69680653	rt_3Efem_x_Mmale
-1.690475195	rt_3Efem_x_Mmale
-1.689728917	rt_3Efem_x_Mmale
-1.6885147	rt_3Efem_x_Mmale
-1.678212687	rt_3Efem_x_Mmale
-1.675815018	rt_3Efem_x_Mmale
-1.674925636	rt_3Efem_x_Mmale
-1.674457098	rt_3Efem_x_Mmale
-1.665553819	rt_3Efem_x_Mmale
-1.651652715	rt_3Efem_x_Mmale
-1.650973474	rt_3Efem_x_Mmale
-1.650469493	rt_3Efem_x_Mmale
-1.625214251	rt_3Efem_x_Mmale
-1.603020421	rt_3Efem_x_Mmale
-1.594206902	rt_3Efem_x_Mmale
-1.578134042	rt_3Efem_x_Mmale
-1.576783304	rt_3Efem_x_Mmale
-1.575255344	rt_3Efem_x_Mmale
-1.565782479	rt_3Efem_x_Mmale
-1.552662353	rt_3Efem_x_Mmale
-1.542892691	rt_3Efem_x_Mmale
-1.527190862	rt_3Efem_x_Mmale
-1.521575675	rt_3Efem_x_Mmale
-1.509840808	rt_3Efem_x_Mmale
-1.50190683	rt_3Efem_x_Mmale
-1.501890105	rt_3Efem_x_Mmale
-1.50071691	rt_3Efem_x_Mmale
-1.494193795	rt_3Efem_x_Mmale
-1.493957285	rt_3Efem_x_Mmale
-1.484916551	rt_3Efem_x_Mmale
-1.482768224	rt_3Efem_x_Mmale
-1.471721548	rt_3Efem_x_Mmale
-1.454485179	rt_3Efem_x_Mmale
-1.450328029	rt_3Efem_x_Mmale
-1.42915386	rt_3Efem_x_Mmale
-1.422420627	rt_3Efem_x_Mmale
-1.402781721	rt_3Efem_x_Mmale
-1.385027109	rt_3Efem_x_Mmale
-1.37225692	rt_3Efem_x_Mmale
-1.370361166	rt_3Efem_x_Mmale
-1.369888583	rt_3Efem_x_Mmale
-1.351240332	rt_3Efem_x_Mmale
-1.339222284	rt_3Efem_x_Mmale
-1.328554313	rt_3Efem_x_Mmale
-1.314798674	rt_3Efem_x_Mmale
-1.314401577	rt_3Efem_x_Mmale
-1.296426842	rt_3Efem_x_Mmale
-1.294983076	rt_3Efem_x_Mmale
-1.29261346	rt_3Efem_x_Mmale
-1.246209079	rt_3Efem_x_Mmale
-1.241143396	rt_3Efem_x_Mmale
-1.230887973	rt_3Efem_x_Mmale
-1.171587688	rt_3Efem_x_Mmale
-1.163622879	rt_3Efem_x_Mmale
-1.158481317	rt_3Efem_x_Mmale
-1.154283488	rt_3Efem_x_Mmale
0.934713455	rt_4Mfem_x_Mmale
1.03369664	rt_4Mfem_x_Mmale
1.06494444	rt_4Mfem_x_Mmale
1.07345895	rt_4Mfem_x_Mmale
1.096794795	rt_4Mfem_x_Mmale
1.11170393	rt_4Mfem_x_Mmale
1.11652333	rt_4Mfem_x_Mmale
1.151930962	rt_4Mfem_x_Mmale
1.169762962	rt_4Mfem_x_Mmale
1.198655777	rt_4Mfem_x_Mmale
1.201283542	rt_4Mfem_x_Mmale
1.210716305	rt_4Mfem_x_Mmale
1.22492747	rt_4Mfem_x_Mmale
1.226422851	rt_4Mfem_x_Mmale
1.230797108	rt_4Mfem_x_Mmale
1.25458851	rt_4Mfem_x_Mmale
1.257772071	rt_4Mfem_x_Mmale
1.272515309	rt_4Mfem_x_Mmale
1.279086689	rt_4Mfem_x_Mmale
1.281533578	rt_4Mfem_x_Mmale
1.284705783	rt_4Mfem_x_Mmale
1.289578004	rt_4Mfem_x_Mmale
1.299485829	rt_4Mfem_x_Mmale
1.321438258	rt_4Mfem_x_Mmale
1.328146824	rt_4Mfem_x_Mmale
1.334523535	rt_4Mfem_x_Mmale
1.343531905	rt_4Mfem_x_Mmale
1.347119623	rt_4Mfem_x_Mmale
1.358961417	rt_4Mfem_x_Mmale
1.361134475	rt_4Mfem_x_Mmale
1.361692907	rt_4Mfem_x_Mmale
1.365458123	rt_4Mfem_x_Mmale
1.369084474	rt_4Mfem_x_Mmale
1.37462668	rt_4Mfem_x_Mmale
1.380373179	rt_4Mfem_x_Mmale
1.387930239	rt_4Mfem_x_Mmale
1.400261221	rt_4Mfem_x_Mmale
1.405795469	rt_4Mfem_x_Mmale
1.405902705	rt_4Mfem_x_Mmale
1.428140007	rt_4Mfem_x_Mmale
1.431065715	rt_4Mfem_x_Mmale
1.451416405	rt_4Mfem_x_Mmale
1.454801835	rt_4Mfem_x_Mmale
1.460293924	rt_4Mfem_x_Mmale
1.470828564	rt_4Mfem_x_Mmale
1.479624589	rt_4Mfem_x_Mmale
1.484216036	rt_4Mfem_x_Mmale
1.49868958	rt_4Mfem_x_Mmale
1.501051657	rt_4Mfem_x_Mmale
1.502557831	rt_4Mfem_x_Mmale
1.503158067	rt_4Mfem_x_Mmale
1.513406324	rt_4Mfem_x_Mmale
1.515631265	rt_4Mfem_x_Mmale
1.524590809	rt_4Mfem_x_Mmale
1.528605436	rt_4Mfem_x_Mmale
1.53337544	rt_4Mfem_x_Mmale
1.535330183	rt_4Mfem_x_Mmale
1.553262595	rt_4Mfem_x_Mmale
1.556798486	rt_4Mfem_x_Mmale
1.55752454	rt_4Mfem_x_Mmale
1.557533384	rt_4Mfem_x_Mmale
1.56023472	rt_4Mfem_x_Mmale
1.564695585	rt_4Mfem_x_Mmale
1.574464566	rt_4Mfem_x_Mmale
1.579914319	rt_4Mfem_x_Mmale
1.583028095	rt_4Mfem_x_Mmale
1.583582535	rt_4Mfem_x_Mmale
1.584565335	rt_4Mfem_x_Mmale
1.585698373	rt_4Mfem_x_Mmale
1.590447753	rt_4Mfem_x_Mmale
1.598204602	rt_4Mfem_x_Mmale
1.601795927	rt_4Mfem_x_Mmale
1.609097109	rt_4Mfem_x_Mmale
1.61097706	rt_4Mfem_x_Mmale
1.616323086	rt_4Mfem_x_Mmale
1.617196269	rt_4Mfem_x_Mmale
1.617213684	rt_4Mfem_x_Mmale
1.617416828	rt_4Mfem_x_Mmale
1.645420777	rt_4Mfem_x_Mmale
1.658247937	rt_4Mfem_x_Mmale
1.662842514	rt_4Mfem_x_Mmale
1.665694843	rt_4Mfem_x_Mmale
1.666638466	rt_4Mfem_x_Mmale
1.680763326	rt_4Mfem_x_Mmale
1.684723437	rt_4Mfem_x_Mmale
1.692850779	rt_4Mfem_x_Mmale
1.693628568	rt_4Mfem_x_Mmale
1.693921249	rt_4Mfem_x_Mmale
1.69763721	rt_4Mfem_x_Mmale
1.709212682	rt_4Mfem_x_Mmale
1.711803853	rt_4Mfem_x_Mmale
1.714831942	rt_4Mfem_x_Mmale
1.717347948	rt_4Mfem_x_Mmale
1.72415095	rt_4Mfem_x_Mmale
1.74216227	rt_4Mfem_x_Mmale
1.742820507	rt_4Mfem_x_Mmale
1.74434687	rt_4Mfem_x_Mmale
1.753154826	rt_4Mfem_x_Mmale
1.753229671	rt_4Mfem_x_Mmale
1.753307945	rt_4Mfem_x_Mmale
1.757450698	rt_4Mfem_x_Mmale
1.769021038	rt_4Mfem_x_Mmale
1.78104543	rt_4Mfem_x_Mmale
1.781280022	rt_4Mfem_x_Mmale
1.793676599	rt_4Mfem_x_Mmale
1.795916645	rt_4Mfem_x_Mmale
1.800526116	rt_4Mfem_x_Mmale
1.8071391	rt_4Mfem_x_Mmale
1.812437384	rt_4Mfem_x_Mmale
1.833392169	rt_4Mfem_x_Mmale
1.835594073	rt_4Mfem_x_Mmale
1.844925384	rt_4Mfem_x_Mmale
1.846425902	rt_4Mfem_x_Mmale
1.853932612	rt_4Mfem_x_Mmale
1.86937016	rt_4Mfem_x_Mmale
1.887778858	rt_4Mfem_x_Mmale
1.889830956	rt_4Mfem_x_Mmale
1.911150602	rt_4Mfem_x_Mmale
1.914829812	rt_4Mfem_x_Mmale
1.919437376	rt_4Mfem_x_Mmale
1.922886423	rt_4Mfem_x_Mmale
1.940896768	rt_4Mfem_x_Mmale
1.942114235	rt_4Mfem_x_Mmale
1.956975492	rt_4Mfem_x_Mmale
1.962761718	rt_4Mfem_x_Mmale
1.965747406	rt_4Mfem_x_Mmale
1.967035473	rt_4Mfem_x_Mmale
1.987760289	rt_4Mfem_x_Mmale
1.997880844	rt_4Mfem_x_Mmale
2.006898786	rt_4Mfem_x_Mmale
2.032688481	rt_4Mfem_x_Mmale
2.070258398	rt_4Mfem_x_Mmale
2.088680797	rt_4Mfem_x_Mmale
2.103810551	rt_4Mfem_x_Mmale
2.105677248	rt_4Mfem_x_Mmale
2.111622813	rt_4Mfem_x_Mmale
2.13871347	rt_4Mfem_x_Mmale
2.147879219	rt_4Mfem_x_Mmale
2.155686415	rt_4Mfem_x_Mmale
2.185736333	rt_4Mfem_x_Mmale
2.189512215	rt_4Mfem_x_Mmale
2.189953705	rt_4Mfem_x_Mmale
2.192401792	rt_4Mfem_x_Mmale
2.200160285	rt_4Mfem_x_Mmale
2.201747741	rt_4Mfem_x_Mmale
2.204155334	rt_4Mfem_x_Mmale
2.243794032	rt_4Mfem_x_Mmale
2.244025485	rt_4Mfem_x_Mmale
2.244325628	rt_4Mfem_x_Mmale
2.256646727	rt_4Mfem_x_Mmale
2.257361744	rt_4Mfem_x_Mmale
2.261803624	rt_4Mfem_x_Mmale
2.263049491	rt_4Mfem_x_Mmale
2.272854204	rt_4Mfem_x_Mmale
2.29072239	rt_4Mfem_x_Mmale
2.301179468	rt_4Mfem_x_Mmale
2.304816331	rt_4Mfem_x_Mmale
2.305880172	rt_4Mfem_x_Mmale
2.34883012	rt_4Mfem_x_Mmale
2.355340937	rt_4Mfem_x_Mmale
2.395840754	rt_4Mfem_x_Mmale
2.428915	rt_4Mfem_x_Mmale
2.490415379	rt_4Mfem_x_Mmale
2.514486869	rt_4Mfem_x_Mmale
2.516762754	rt_4Mfem_x_Mmale
2.559231514	rt_4Mfem_x_Mmale
2.569102294	rt_4Mfem_x_Mmale
2.570586867	rt_4Mfem_x_Mmale
2.635916757	rt_4Mfem_x_Mmale
2.679723825	rt_4Mfem_x_Mmale
2.679974407	rt_4Mfem_x_Mmale
2.697566657	rt_4Mfem_x_Mmale
2.705593779	rt_4Mfem_x_Mmale
2.712210854	rt_4Mfem_x_Mmale
2.725377227	rt_4Mfem_x_Mmale
2.769446062	rt_4Mfem_x_Mmale
2.813503559	rt_4Mfem_x_Mmale
2.855053888	rt_4Mfem_x_Mmale
2.858477772	rt_4Mfem_x_Mmale
2.918575525	rt_4Mfem_x_Mmale
2.919816701	rt_4Mfem_x_Mmale
2.937267169	rt_4Mfem_x_Mmale
2.990557408	rt_4Mfem_x_Mmale
3.024042481	rt_4Mfem_x_Mmale
3.043567946	rt_4Mfem_x_Mmale
3.079733761	rt_4Mfem_x_Mmale
3.375051349	rt_4Mfem_x_Mmale
3.408983548	rt_4Mfem_x_Mmale
3.560294241	rt_4Mfem_x_Mmale
4.474492453	rt_4Mfem_x_Mmale
5.092048587	rt_4Mfem_x_Mmale
5.344323142	rt_4Mfem_x_Mmale
5.696537717	rt_4Mfem_x_Mmale
5.697354158	rt_4Mfem_x_Mmale
6.801215487	rt_4Mfem_x_Mmale
7.775657598	rt_4Mfem_x_Mmale
1.759194916	pbreak
